product_name,price,barcode,date,source_file,pyfooda_match
200GR HOUMOUS,2.19,540011238642,2024-07-25,2024_07_25.csv,HUMMUS
NATURAL OLIVES BIO,2.79,540011959445,2024-07-25,2024_07_25.csv,NATURAL ARBEQUINA OLIVES
PEREN,0.220 Kg x 2.65/ Kg,583,2024-07-25,2024_07_25.csv,
200G DE INSTANT GO,10.65,871130054496,2024-07-25,2024_07_25.csv,TROPICAL TANGO INSTANT POWDER DRINK MIX
GARZPACHO 1L,5.39,842217401002,2024-07-25,2024_07_25.csv,
GARZPACHO 1L,5.39,842217401002,2024-07-25,2024_07_25.csv,
21EME A 1/2 PRIX,-2.70,540011359433,2024-07-25,2024_07_25.csv,A
MANDARINES,0.280 Kg x 2.39/ Kg,2356,2024-07-25,2024_07_25.csv,
GAROF MOZZA BUF A D,3.69,801678400092,2024-07-25,2024_07_25.csv,GRADE A MILK VITAMIN A & D
160G FEVES DE SOJA,3.29,308369107964,2024-07-25,2024_07_25.csv,"TAZAH, BROAD BEANS - FEVES"
DANONE ACT FRAISES,2.49,541014641777,2024-07-25,2024_07_25.csv,ACT II Butter
6X33CL LEFFE 0.0 C,8.39,540012826106,2024-07-25,2024_07_25.csv,0
50C COCA COLA REG.,1.35,5449147,2024-07-25,2024_07_25.csv,COLA
TOMATE CERISE GRAP,4.49,540011958191,2024-07-25,2024_07_25.csv,"CHERRY TOMATO BRUSCHETTA, CHERRY TOMATO"
TOMATE CERISE GRAP,4.49,540011958191,2024-07-25,2024_07_25.csv,"CHERRY TOMATO BRUSCHETTA, CHERRY TOMATO"
33CL SCHWEPPES TON,0.61,312448018685,2024-07-25,2024_07_25.csv,TONIC WATER
33CL SCHWEPPES TON,0.61,312448018685,2024-07-25,2024_07_25.csv,TONIC WATER
25CL CORE ZERO PET,1.05,5011257,2024-07-25,2024_07_25.csv,PINEAPPLE CORE
AUBERGINE GRAFFITI,5.03,"1,260 Kg x 3,99/ Kg",2024-07-25,2024_07_25.csv,EGGPLANT
SAN MARZANO,4.33,"1,085 Kg x 3,99/ Kg",2024-07-25,2024_07_25.csv,SAN MARZANO TOMATOES
SAN PELLEGRINO,0.89,800227001490,2024-07-25,2024_07_25.csv,DE SAN ANTONIO
CAROTTES BIO,2.39,540011235900,2024-07-25,2024_07_25.csv,ZOO BIO PASTA
CAROTTES BIO,2.39,540011235900,2024-07-25,2024_07_25.csv,ZOO BIO PASTA
OIGNON ROUGE 2PC,1.99,540011231473,2024-07-25,2024_07_25.csv,"ROUGE GOURMET CHEESE, ROUGE"
PDT GRENAILLE 1KG,2.89,540011237842,2024-07-25,2024_07_25.csv,
33CL SCH GINGER AL,1.11,312448018594,2024-07-25,2024_07_25.csv,PALM 33cl
33CL SCH GINGER AL,1.11,312448018594,2024-07-25,2024_07_25.csv,PALM 33cl
TOTAAL,225.77,,2024-07-25,2024_07_25.csv,
PROMO,-9.94,,2024-07-25,2024_07_25.csv,PROMO - PHILLY ROLL
TOTAAL,215.83,,2024-07-25,2024_07_25.csv,
NUTRI-BOOST -10%,-8.60,,2024-07-25,2024_07_25.csv,ENERGY BOOST
TOTAAL,215.83,,2024-07-25,2024_07_25.csv,
REDUCTION NUTRI-BOOST,-8.60,,2024-07-25,2024_07_25.csv,BALSAMIC REDUCTION
TOTAAL,207.23,,2024-07-25,2024_07_25.csv,
BANCONTACT,207.23,,2024-07-25,2024_07_25.csv,
POI: 01691910,,,2024-07-25,2024_07_25.csv,Poi
TICKET CLIENT,,,2024-07-25,2024_07_25.csv,
TERUG,0.00,,2024-07-25,2024_07_25.csv,
ANCIENT SOLDE DE POINTS,5993,,2024-07-25,2024_07_25.csv,ANCIENT GRAIN
POINTS SUR MONTANT DES ACHATS,103,,2024-07-25,2024_07_25.csv,CREMEUX DES CITEAUX
TOTAL POINTS TICKET,103,,2024-07-25,2024_07_25.csv,SAZONADOR TOTAL
NOUVEAU SOLDE DE POINTS,6096,,2024-07-25,2024_07_25.csv,Atole de avena
TOTAL TIMBRE(S) TICKET MASCOTTE,13,,2024-07-25,2024_07_25.csv,SAZONADOR TOTAL
TIMBRE(S) MASCOTTE REÇU,13,,2024-07-25,2024_07_25.csv,S SUPER COLA
SN 80836950,225.77,,2024-07-25,2024_07_25.csv,
"GS: 225,77",225.77,,2024-07-25,2024_07_25.csv,TRIO ITALIANO NO. 77 PASTA
"NS: 207,23",,,2024-07-25,2024_07_25.csv,FARFALLINE NO. 23 PASTA
BIO = BE-BIO-01,,,2024-07-25,2024_07_25.csv,ZOO BIO PASTA
DU COTE DE LA VRAIE VIE,,,2024-07-25,2024_07_25.csv,"DE LA CASA SOPES, DE LA CASA"
75CL PROSECCO DOC,10.99,800622000166,2024-07-30,2024_07_30.csv,RODENBACH 75cl
75CL PROSECCO DOC,10.99,800622000166,2024-07-30,2024_07_30.csv,RODENBACH 75cl
FAIREBEL 1/2 E,8.09,542502728002,2024-07-30,2024_07_30_b.csv,2 IN 1 SPOUT SPRINKLE MIX
6X25CL JUPILER BAS,5.45,541022821134,2024-07-30,2024_07_30_b.csv,CPB HS HR TOM BAS
6X25CL JUPILER 0.6E,0.6,217000000081,2024-07-30,2024_07_30_b.csv,0
6X33CL SCHWEPPES M,6.59,312448018743,2024-07-30,2024_07_30_b.csv,TONIC WATER
PDT GRENAILLE 1KG,2.89,540011237842,2024-07-30,2024_07_30_b.csv,
75 ROSE MONTAUR18R,5.99,330329290581,2024-07-30,2024_07_30_b.csv,"ROSE WATER, ROSE"
140G ROCK SALT,5.75,731131026797,2024-07-30,2024_07_30_b.csv,PINK ROCK SALT
TELLICHERRY PEPPER,5.55,731131026807,2024-07-30,2024_07_30_b.csv,TELLICHERRY BLACK PEPPER
125G DLL CRAC A,1.95,871033801154,2024-07-30,2024_07_30_b.csv,A
BIO PITTEMIX 150G,4.65,542003641609,2024-07-30,2024_07_30_b.csv,ZOO BIO PASTA
DLL BIO CREME GLAC,5.39,540011365652,2024-07-30,2024_07_30_b.csv,ZOO BIO PASTA
DLL BIO FT CREME G,5.39,540011365653,2024-07-30,2024_07_30_b.csv,ZOO BIO PASTA
DLL BIO CREME GLAC,5.39,540011365654,2024-07-30,2024_07_30_b.csv,ZOO BIO PASTA
185G TORTIL CHILI,3.29,841007648176,2024-07-30,2024_07_30_b.csv,"TORTILLA CHIPS, CHILI"
75G CHIPS POIS BIO,1.85,540011366773,2024-07-30,2024_07_30_b.csv,POTATO CHIPS
140G POUSE MIX,1.49,540011238574,2024-07-30,2024_07_30_b.csv,MIX
PDT GRENAILLE 1KG,2.89,540011237842,2024-07-30,2024_07_30_b.csv,
JEUNE POUSE MIX,1.49,540011238574,2024-07-30,2024_07_30_b.csv,MIX
ECHAUTES 500G,1.09,540011238009,2024-07-30,2024_07_30_b.csv,
200GR EPINARD JEU,1.99,540011235182,2024-07-30,2024_07_30_b.csv,SPINACH
125G DLL CASSAVE,1.19,540011368464,2024-07-30,2024_07_30_b.csv,
6X1L SANPELLEGRINO,5.25,800227004489,2024-07-30,2024_07_30_b.csv,SPARKLING WATER
MANGUE,0.0,2036,2024-07-30,2024_07_30_b.csv,MANGO
2 X AVOCAT,4.38,540011954346,2024-07-30,2024_07_30_b.csv,Pieter's Dutch Salami 2 x 50g
4 X 1L APEROL,5.8,800223000001,2024-07-30,2024_07_30_b.csv,"SAUSAGE CHUBS,TRIMMINGS 4 X 5#"
BIO BANANEN,2.59,40140716271,2024-07-30,2024_07_30_b.csv,ZOO BIO PASTA
CAROTTES BIO,2.39,540011235900,2024-07-30,2024_07_30_b.csv,ZOO BIO PASTA
POIVRONS ROUGES,0.91,2036,2024-07-30,2024_07_30_b.csv,BELL PEPPER STRIPS
OLIVE DENOYA 130G,2.49,540011957834,2024-07-30,2024_07_30_b.csv,"OLIVE BRUSCHETTA, OLIVE"
200GR HOUMOUS,2.19,540011238642,2024-07-30,2024_07_30_b.csv,HUMMUS
200GR HOUMOUS,2.19,540011238642,2024-07-30,2024_07_30_b.csv,HUMMUS
200G SCROCHI EP,2.29,871224722942,2024-07-30,2024_07_30_b.csv,EP CIABATTA ROLLS
TOMATE CERISE GRAP,4.49,540011958191,2024-07-30,2024_07_30_b.csv,"CHERRY TOMATO BRUSCHETTA, CHERRY TOMATO"
TOMATE CERISE GRAP,4.49,540011958191,2024-07-30,2024_07_30_b.csv,"CHERRY TOMATO BRUSCHETTA, CHERRY TOMATO"
JAMBON DEGRAISSE,3.85,2208132,2024-07-30,2024_07_30_b.csv,HAM
JAMBON DEGRAISSE,3.85,2208132,2024-07-30,2024_07_30_b.csv,HAM
NUTRI-BOOST -10%,-5.44,450000207142,2024-07-30,2024_07_30_b.csv,ENERGY BOOST
MOUSSEL.POM.MATER,1.79,541004607005,2024-08-08,2024_08_08.csv,"BLUE POM ACAI YERBA MATE, BLUE POM ACAI"
MOUSSEL.POM.MATER,1.79,541004607005,2024-08-08,2024_08_08.csv,"BLUE POM ACAI YERBA MATE, BLUE POM ACAI"
AVOCAT,1.45,540011955924,2024-08-08,2024_08_08_b.csv,AVOCADO
AVOCAT,1.45,540011955924,2024-08-08,2024_08_08_b.csv,AVOCADO
AVOCAT,1.45,540011955924,2024-08-08,2024_08_08_b.csv,AVOCADO
AVOCAT,1.45,540011955924,2024-08-08,2024_08_08_b.csv,AVOCADO
AVOCAT,1.45,540011955924,2024-08-08,2024_08_08_b.csv,AVOCADO
FAIREBEL 1/2 E,8.09,542502728002,2024-08-08,2024_08_08_b.csv,2 IN 1 SPOUT SPRINKLE MIX
VEET CREME DEP.JAM,11.09,305994800706,2024-08-08,2024_08_08_b.csv,JAM
HGK RCH PG MCH,4.95,8735273,2024-08-08,2024_08_08_b.csv,"PG TIPS, PYRAMID TEABAGS"
HG DETACH SPEC 1,4.19,8730053,2024-08-08,2024_08_08_b.csv,2OZ MILKCARTON GOLDFISH SPEC PACKS
HG DETACH SPEC 7,4.19,8730454,2024-08-08,2024_08_08_b.csv,2OZ MILKCARTON GOLDFISH SPEC PACKS
BOKMAAN DET. SANG,3.49,400845521211,2024-08-08,2024_08_08_b.csv,KIMLAN SANG CHAU SOY SAUCE
NECTARINE BLANCHE,4.95,2595,2024-08-08,2024_08_08_b.csv,"TOPS, NECTARINE HALVES"
UDON NOUILLES,3.99,400235901984,2024-08-08,2024_08_08_b.csv,UDON
UDON NOUILLES,3.99,400235901984,2024-08-08,2024_08_08_b.csv,UDON
UDON NOUILLES,3.99,400235901984,2024-08-08,2024_08_08_b.csv,UDON
HET TRAAGSTE BROOD P,4.9,543000017740,2024-08-08,2024_08_08_b.csv,P & P LOAF
HET TRAAGSTE BROOD P,4.9,543000017740,2024-08-08,2024_08_08_b.csv,P & P LOAF
SAUCISSE P&V,3.44,2040889030446,2024-08-08,2024_08_08_b.csv,"SAUSAGE VEGGIE PIZZA BITES, SAUSAGE"
SAUCISSE P&V,3.67,2040889033673,2024-08-08,2024_08_08_b.csv,"SAUSAGE VEGGIE PIZZA BITES, SAUSAGE"
SAUCISSE P&V,4.01,2040889004014,2024-08-08,2024_08_08_b.csv,"SAUSAGE VEGGIE PIZZA BITES, SAUSAGE"
SAUCISSE P&V,3.69,2040889000369,2024-08-08,2024_08_08_b.csv,"SAUSAGE VEGGIE PIZZA BITES, SAUSAGE"
6PC POMME PINK LAD,3.99,5411474004141,2024-08-08,2024_08_08_b.csv,"PINK LADY APPLE KOMBUCHA, PINK LADY APPLE"
6PC POMME PINK LAD,3.99,5411474004141,2024-08-08,2024_08_08_b.csv,"PINK LADY APPLE KOMBUCHA, PINK LADY APPLE"
100GR JEUNES POUSS,1.19,540011234673,2024-08-08,2024_08_08_b.csv,
MANGUE,2.19,540011954346,2024-08-08,2024_08_08_b.csv,MANGO
MANGUE,2.19,540011954346,2024-08-08,2024_08_08_b.csv,MANGO
100GR JEUNES POUSS,1.19,540011234673,2024-08-08,2024_08_08_b.csv,
125GR MESCLUN,1.99,540011236283,2024-08-08,2024_08_08_b.csv,MESCLUN GOAT CHEESE SALAD
125GR MESCLUN,1.99,540011236283,2024-08-08,2024_08_08_b.csv,MESCLUN GOAT CHEESE SALAD
TOMATE CERISE GRAP,4.49,540011958191,2024-08-08,2024_08_08_b.csv,"CHERRY TOMATO BRUSCHETTA, CHERRY TOMATO"
TOMATE CERISE GRAP,4.49,540011958191,2024-08-08,2024_08_08_b.csv,"CHERRY TOMATO BRUSCHETTA, CHERRY TOMATO"
VEET MINIMA VISAGE,11.89,3059948003393,2024-08-08,2024_08_08_b.csv,
BIO BANANEN,2.59,401407169271,2024-08-08,2024_08_08_b.csv,ZOO BIO PASTA
BIO BANANEN,2.59,401407169271,2024-08-08,2024_08_08_b.csv,ZOO BIO PASTA
HET TRAAGSTE BROOD P,4.9,543000017740,2024-08-08,2024_08_08_b.csv,P & P LOAF
HET TRAAGSTE BROOD P,4.9,543000017740,2024-08-28,2024_08_28.csv,P & P LOAF
HET TRAAGSTE BROOD P,4.9,543000017740,2024-08-28,2024_08_28.csv,P & P LOAF
HET TRAAGSTE BROOD P,4.9,543000017740,2024-08-28,2024_08_28.csv,P & P LOAF
SPINAZIE 450GR,2.6,541091429503,2024-08-28,2024_08_28.csv,
BECKMANN D. FRUITS,3.65,400845552121,2024-08-28,2024_08_28.csv,FRUITS MIX
BECKMANN D.GRAISSE,3.49,400845552122,2024-08-28,2024_08_28.csv,SUSHI COMBO D
ROSENET PURE PORC,1.99,540011272310,2024-08-28,2024_08_28.csv,PORK
JAMBON PARME,3.45,540011958884,2024-08-28,2024_08_28.csv,HAM
JAMBON CUIT AU FOU,4.17,2258760004174,2024-08-28,2024_08_28.csv,AU GRATIN POTATOES & HAM
JAMBON CUIT AU FOU,4.2,2258760,2024-08-28,2024_08_28.csv,AU GRATIN POTATOES & HAM
JAMBON CUIT AU FOU,4.17,2258760,2024-08-28,2024_08_28.csv,AU GRATIN POTATOES & HAM
JAMBON CUIT AU FOU,4.17,2258760,2024-08-28,2024_08_28.csv,AU GRATIN POTATOES & HAM
HACHIS PORC-VEAU,5.42,2040840005420,2024-08-28,2024_08_28.csv,GROUND VEAL
HACHIS PORC-VEAU,5.48,2040840005481,2024-08-28,2024_08_28.csv,GROUND VEAL
MINI BURGER ANGUS,6.29,540011960564,2024-08-28,2024_08_28.csv,MINI ANGUS CHEESEBURGERS
VOLAILLE/GIBIER,6.29,2223760007739,2024-08-28,2024_08_28.csv,
AIGUILLETTE DINDE,7.73,2223760,2024-08-28,2024_08_28.csv,TURKEY
AIGUILLETTE DINDE,7.37,2223760007371,2024-08-28,2024_08_28.csv,TURKEY
PATE A PIZZA,1.09,540011900827,2024-08-28,2024_08_28.csv,PIZZA WITH A PASTA TWIST
PATE A PIZZA,1.09,540011900827,2024-08-28,2024_08_28.csv,PIZZA WITH A PASTA TWIST
ROSEIF,20.32,204007,2024-08-28,2024_08_28.csv,
CARPACCIO,5.07,204356,2024-08-28,2024_08_28.csv,TRUFFLE CARPACCIO
CARPACCIO,4.41,204356,2024-08-28,2024_08_28.csv,TRUFFLE CARPACCIO
LINDT EXCELLENCE,2.33,304652002836,2024-08-28,2024_08_28.csv,"LINDT, EXCELLENCE DARK CHOCOLATE"
MOZZARELLA MAXI,2.85,800043013526,2024-08-28,2024_08_28.csv,MOZZARELLA
MOZZARELLA MAXI,2.85,800043013526,2024-08-28,2024_08_28.csv,MOZZARELLA
MOZZARELLA MAXI,2.85,800043013526,2024-08-28,2024_08_28.csv,MOZZARELLA
AVOCAT,1.45,540011956924,2024-08-28,2024_08_28.csv,AVOCADO
MANGUE,2.19,540011954346,2024-08-28,2024_08_28.csv,MANGO
SAN MARZANO,3.99,401407169271,2024-08-28,2024_08_28.csv,SAN MARZANO TOMATOES
NECTARINE JAUNE,3.39,2958,2024-08-28,2024_08_28.csv,"TOPS, NECTARINE HALVES"
DAONNE ACT FRAISES,2.49,541014641777,2024-08-28,2024_08_28.csv,ACT II Butter
BIO BANANEN,2.59,401407169271,2024-08-28,2024_08_28.csv,ZOO BIO PASTA
125GR MESCLUN,1.99,540011236383,2024-08-28,2024_08_28.csv,MESCLUN GOAT CHEESE SALAD
100GR JERUSAPOUSS,1.19,540011236373,2024-08-28,2024_08_28.csv,
CHOU POINTU HACHE,1.99,540011957083,2024-08-28,2024_08_28.csv,"HACHE ORGANIC SUNFLOWER, HACHE"
CHOUX CHINOIS,2.69,540011230610,2024-08-28,2024_08_28.csv,
COURGETTES,2.27,540011230610,2024-08-28,2024_08_28.csv,ZUCCHINI
CAMP FROM FR ENT,4.45,871280000060,2024-08-28,2024_08_28.csv,CAMP FIRE SAUCE
COEUR DOUX LIT GEM,2.29,540011957562,2024-08-28,2024_08_28.csv,CHOCOLATE GEM DONUTS
KIWI JAUNE,5.99,540011957573,2024-08-28,2024_08_28.csv,KIWI
RHIZIN MUS 500G,2.49,540011957556,2024-08-28,2024_08_28.csv,98% FF CR MUS
CARLS BEURRE FT D,4.49,541115603113,2024-08-28,2024_08_28.csv,SUSHI COMBO D
MILKA CHOCO SUPREM,3.19,762230029250,2024-08-28,2024_08_28.csv,MILKA CHOCOLATE
MINIQUES 500GR,6.49,540011555739,2024-08-28,2024_08_28.csv,
VLINDERS,1.1,580,2024-08-28,2024_08_28.csv,
NUTRI-BOOST,-9.81,450031907142,2024-08-28,2024_08_28.csv,ENERGY BOOST
6PC POMME PINK LAD,3.99,370047661163,2024-08-31,2024_08_31.csv,"PINK LADY APPLE KOMBUCHA, PINK LADY APPLE"
6PC POMME PINK LAD,3.99,370047661163,2024-08-31,2024_08_31.csv,"PINK LADY APPLE KOMBUCHA, PINK LADY APPLE"
CITRON VERT 500G,2.69,540011958445,2024-08-31,2024_08_31.csv,HARICOT VERT
TORTELLONI BASILI,2.49,540011955533,2024-08-31,2024_08_31.csv,TORTELLONI
TORTELLONI BASILI,2.49,540011955533,2024-08-31,2024_08_31.csv,TORTELLONI
PROSC CRUDO ITALIA,8.89,801944000292,2024-08-31,2024_08_31.csv,PROSCIUTTO CRUDO
CHICKEN NUGGETS,5.99,501051100054,2024-08-31,2024_08_31.csv,CHICKEN NUGGETS
PICCOLINI PENNE,2.55,807680952158,2024-08-31,2024_08_31.csv,PENNE
PICCOLINI PENNE,2.55,807680952158,2024-08-31,2024_08_31.csv,PENNE
PICCOLINI PENNE,2.55,807680952158,2024-08-31,2024_08_31.csv,PENNE
325G PAT CAC CREME,2.49,360858012541,2024-08-31,2024_08_31.csv,CREAM
400G DLI PATE NOIS,2.55,540011136949,2024-08-31,2024_08_31.csv,PASTA
D4L SG BRAZIL,4.15,540011951766,2024-08-31,2024_08_31.csv,"BRAZIL NUTS, BRAZIL"
NECTARINE JAUNE,3.89,2958,2024-08-31,2024_08_31.csv,"TOPS, NECTARINE HALVES"
250G LAVAZZA ROMA,5.99,800007002255,2024-08-31,2024_08_31.csv,"ROMA DICED TOMATOES, ROMA"
250G LAVAZZA ROMA,5.99,800007002255,2024-08-31,2024_08_31.csv,"ROMA DICED TOMATOES, ROMA"
BIO BANANEN,2.55,401407196271,2024-08-31,2024_08_31.csv,ZOO BIO PASTA
DLC TRESOR MILK,2.49,505084454241,2024-08-31,2024_08_31.csv,MILK
250G DLI TORT RIC,2.49,540011957532,2024-08-31,2024_08_31.csv,ENRICHED RIC
250G DLI TORT RIC,2.49,540011957532,2024-08-31,2024_08_31.csv,ENRICHED RIC
SAIL SURIMI-CRABE,2.99,540012279990,2024-08-31,2024_08_31.csv,"Fish, surimi"
TOM BELG GRAPP,2.29,2523,2024-08-31,2024_08_31.csv,"TOM TOM SAUCE, TOM TOM"
SPAGHETTI 500G,3.85,800603110029,2024-08-31,2024_08_31.csv,SPAGHETTI
AVOCAT,7.25,540011955624,2024-08-31,2024_08_31.csv,AVOCADO
MANGUE,2.19,540011954346,2024-08-31,2024_08_31.csv,MANGO
MANGUE,2.19,540011954346,2024-08-31,2024_08_31.csv,MANGO
UL DOUX SH CAMIL,3.69,3600542260568,2024-09-28,2024_09_28.csv,"DOUX SOUTH, CREOLE MUSTARD"
364ML DOUX REM MERV,7.79,3600542290590,2024-09-28,2024_09_28.csv,"DOUX SOUTH, CREOLE MUSTARD"
RAISIN MIX 500G,4.99,5400111959756,2024-09-28,2024_09_28.csv,GRAPE DRINK MIX
HOUMOUS,2.49,5400121386842,2024-09-28,2024_09_28.csv,HUMMUS
HOUMOUS,2.49,5400121386842,2024-09-28,2024_09_28.csv,HUMMUS
500GR L RIS GRAI,1.79,5400141263283,2024-09-28,2024_09_28.csv,LAUREL- LAURUS NOBLIS L
500GR L RIS GRAI,1.79,5400141263283,2024-09-28,2024_09_28.csv,LAUREL- LAURUS NOBLIS L
250GR TOGRELLO TOM,2.49,5400157937577,2024-09-28,2024_09_28.csv,"TOM TOM SAUCE, TOM TOM"
250GR TOGRELLO TOM,2.49,5400157937577,2024-09-28,2024_09_28.csv,"TOM TOM SAUCE, TOM TOM"
EXCELLENCE 70,2.39,3046920021800,2024-09-28,2024_09_28.csv,"LINDT, 70% COCOA SMOOTH DARK EXCELLENCE BAR"
EXCELLENCE 70,2.39,3046920021800,2024-09-28,2024_09_28.csv,"LINDT, 70% COCOA SMOOTH DARK EXCELLENCE BAR"
OEUFS FRAIS BIO 12PC,6.19,5410938108534,2024-09-28,2024_09_28.csv,ZOO BIO PASTA
AVOCAT,4.35,5400111956924,2024-09-28,2024_09_28.csv,AVOCADO
125GR MESCLUN,2.39,5400141263283,2024-09-28,2024_09_28.csv,MESCLUN GOAT CHEESE SALAD
125GR MESCLUN,2.39,5400141263283,2024-09-28,2024_09_28.csv,MESCLUN GOAT CHEESE SALAD
LINDET EXCELLENCE,2.39,3046920021831,2024-09-28,2024_09_28.csv,"LINDT, EXCELLENCE DARK CHOCOLATE"
LINDET EXCELLENCE,2.39,3046920021831,2024-09-28,2024_09_28.csv,"LINDT, EXCELLENCE DARK CHOCOLATE"
MOZZARELLA MAXI,2.89,3046920021831,2024-09-28,2024_09_28.csv,MOZZARELLA
SHEZZA PATE PIZZA,1.99,3154230005060,2024-09-28,2024_09_28.csv,PIZZA PASTA
SHEZZA PATE PIZZA,1.99,3154230005060,2024-09-28,2024_09_28.csv,PIZZA PASTA
DANONE ACT FRAISES,2.49,5410146411777,2024-09-28,2024_09_28.csv,ACT II Butter
DANONE ACT FRAISES,2.49,5410146411777,2024-09-28,2024_09_28.csv,ACT II Butter
ULTRA DOUX SH MERV,3.29,3600542448197,2024-09-28,2024_09_28.csv,"DOUX SOUTH, CREOLE MUSTARD"
MOZZARELLA MAXI,2.89,8000433185124,2024-09-28,2024_09_28.csv,MOZZARELLA
CAME FROM FR ENT,3.99,8718300000000,2024-09-28,2024_09_28.csv,"LAMB, RACK FR NZ 10/12"
DELTO VEG CHIC CUR,2.99,5411188113554,2024-09-28,2024_09_28.csv,CRINKLE CUR CARROTS
DELTO VEG CHIC CUR,2.99,5411188113554,2024-09-28,2024_09_28.csv,CRINKLE CUR CARROTS
COCIGRETTES,1.79,202160,2024-09-28,2024_09_28.csv,
AVOCAT,4.35,5400111956924,2024-09-28,2024_09_28.csv,AVOCADO
HACHIS,7.2,2047270000000,2024-09-28,2024_09_28.csv,MEAT FREE GROUND
HACHIS,7.2,2047270000000,2024-09-28,2024_09_28.csv,MEAT FREE GROUND
FILET PUR DE PORC,5.47,2040740000005,2024-09-28,2024_09_28.csv,PORK LOIN FILET
FILET PUR DE PORC,7.85,2040740000005,2024-09-28,2024_09_28.csv,PORK LOIN FILET
HACHIS PORC-VEAU,5.66,2040845005660.0,2024-10-13,2024_10_13.csv,GROUND VEAL
HACHIS PORC-VEAU,5.06,2040848005063.0,2024-10-13,2024_10_13.csv,GROUND VEAL
HACHIS PORC-VEAU,5.41,2040845005417.0,2024-10-13,2024_10_13.csv,GROUND VEAL
400G PATE NOIS CRU,3.49,450031907142.0,2024-10-13,2024_10_13.csv,GRAND CRU OLIVE OIL
MERGELSTOKS.GROO,2.05,541068380851.0,2024-10-13,2024_10_13.csv,
BIO CAROTTES,2.39,540011239500.0,2024-10-13,2024_10_13.csv,ZOO BIO PASTA
6PC POMME PINK LAD,3.99,370047661163.0,2024-10-13,2024_10_13.csv,"PINK LADY APPLE KOMBUCHA, PINK LADY APPLE"
6PC POMME PINK LAD,3.99,541068380851.0,2024-10-13,2024_10_13.csv,"PINK LADY APPLE KOMBUCHA, PINK LADY APPLE"
REDUCTION S/ARTICLE,-3.99,,2024-10-13,2024_10_13.csv,BALSAMIC REDUCTION
HET TRAGSTE BROOD,4.4,543000017739.0,2024-10-13,2024_10_13.csv,
HET TRAGSTE BROOD,4.4,543000017739.0,2024-10-13,2024_10_13.csv,
750G POMMES NOISET,5.45,541068380851.0,2024-10-13,2024_10_13.csv,APPLE
750G POMMES NOISET,5.45,541068380851.0,2024-10-13,2024_10_13.csv,APPLE
750G PUREE BELGE,5.39,542503620004.0,2024-10-13,2024_10_13.csv,PUREE
125GR MESCLUN,1.99,540011236283.0,2024-10-13,2024_10_13.csv,MESCLUN GOAT CHEESE SALAD
NUTRI-BOOST -10%,-0.2,505931902246.0,2024-10-13,2024_10_13.csv,ENERGY BOOST
6PC PUREE BELGE,5.39,542503620004.0,2024-10-13,2024_10_13.csv,PUREE
DLL OEUFFS BIO MIX,2.95,540011210790.0,2024-10-13,2024_10_13.csv,ZOO BIO PASTA
NUTRI-BOOST -10%,-0.3,505931902246.0,2024-10-13,2024_10_13.csv,ENERGY BOOST
375G XTRA CHO NOIR,3.69,505931902246.0,2024-10-13,2024_10_13.csv,CHOCOLAT NOIR
6PC POMME PINK LAD,3.99,541068380851.0,2024-10-13,2024_10_13.csv,"PINK LADY APPLE KOMBUCHA, PINK LADY APPLE"
6PC POMME PINK LAD,3.99,541068380851.0,2024-10-13,2024_10_13.csv,"PINK LADY APPLE KOMBUCHA, PINK LADY APPLE"
REDUCTION S/ARTICLE,-3.99,,2024-10-13,2024_10_13.csv,BALSAMIC REDUCTION
BIO HOUMOUS 200G,2.99,540011234720.0,2024-10-13,2024_10_13.csv,HUMMUS
NUTRI-BOOST -10%,-0.3,505931902246.0,2024-10-13,2024_10_13.csv,ENERGY BOOST
BIO HOUMOUS 200G,2.99,540011234720.0,2024-10-13,2024_10_13.csv,HUMMUS
NUTRI-BOOST -10%,-0.3,505931902246.0,2024-10-13,2024_10_13.csv,ENERGY BOOST
SOMA MULTIGRAIN 40,2.49,871089902039.0,2024-10-13,2024_10_13.csv,MULTIGRAIN
NUTRI-BOOST -10%,-0.25,505931902246.0,2024-10-13,2024_10_13.csv,ENERGY BOOST
TOM BELG GRAPP,2.69,541068380851.0,2024-10-13,2024_10_13.csv,"TOM TOM SAUCE, TOM TOM"
ROMB CACHET DOR G,9.35,541017300056.0,2024-10-29,2024_10_29_b.csv,"HONEY G CRAFT GIARDINIERA, HONEY G"
500G ROMB DESSERT,9.85,541017300062.0,2024-10-29,2024_10_29_b.csv,DESSERT
ROMB CACHET DOR G,9.35,541017300056.0,2024-10-29,2024_10_29_b.csv,"HONEY G CRAFT GIARDINIERA, HONEY G"
ROMB CACHET DOR G,9.35,541017300056.0,2024-10-29,2024_10_29_b.csv,"HONEY G CRAFT GIARDINIERA, HONEY G"
3+1 GRATUIT,-9.48,,2024-10-29,2024_10_29_b.csv,1 serving = 3 oz.
500G ROMB DESSERT,9.85,541017300062.0,2024-10-29,2024_10_29_b.csv,DESSERT
3+1 GRATUIT,-0.12,,2024-10-29,2024_10_29_b.csv,1 serving = 3 oz.
3+1 GRATUIT,9.6,,2024-10-29,2024_10_29_b.csv,1 serving = 3 oz.
TRAITEUR,4.45,500000004445,2024-10-31,2024_10_31.csv,
HACHIS PORC-VEAU,5.66,2040845005560,2024-10-31,2024_10_31.csv,GROUND VEAL
